"","x","yobs","lt","lw","n"
"7561",2.1,-0.860682373609995,4.5,2,20
"7562",2.2,-0.712390188741346,4.5,2,20
"7563",2.6,-1.01779927807755,4.5,2,20
"7564",3.4,-1.16892418314838,4.5,2,20
"7565",3.6,-1.22005510224501,4.5,2,20
"7566",3.8,-1.46971582639613,4.5,2,20
"7567",4,-1.40715103850424,4.5,2,20
"7568",4.1,-1.34452102429912,4.5,2,20
"7569",4.4,-1.31235413507111,4.5,2,20
"7570",4.5,-1.46644137512612,4.5,2,20
"7571",-5,0.55944639602793,4.5,2,22
"7572",-4.7,0.736900523092735,4.5,2,22
"7573",-4.5,0.726729162219755,4.5,2,22
"7574",-4.1,0.826239202932171,4.5,2,22
"7575",-3.4,0.63876672400461,4.5,2,22
"7576",-3.3,0.536260989206113,4.5,2,22
"7577",-2.5,0.468756683322633,4.5,2,22
"7578",-0.8,0.299720785620136,4.5,2,22
"7579",-0.5,-0.0283915253807945,4.5,2,22
"7580",-0.3,0.229635863110874,4.5,2,22
"7581",-0.0999999999999996,0.15566985594774,4.5,2,22
"7582",0,0.0644779743279035,4.5,2,22
"7583",0.100000000000001,0.108323888662373,4.5,2,22
"7584",0.2,0.169654318273506,4.5,2,22
"7585",0.5,0.107773952982457,4.5,2,22
"7586",1.3,-0.0652884949357716,4.5,2,22
"7587",1.7,0.10661266143204,4.5,2,22
"7588",1.9,0.206034253076438,4.5,2,22
"7589",2.7,0.0765400677685008,4.5,2,22
"7590",3.4,0.0489069209719589,4.5,2,22
"7591",4.3,-0.0745757535709541,4.5,2,22
"7592",4.8,-0.11185671734725,4.5,2,22
"7593",-4.5,0.912688860732485,4.5,2,24
"7594",-3.7,1.00039550370937,4.5,2,24
"7595",-3.2,1.13776248052586,4.5,2,24
"7596",-2.6,1.11690163959691,4.5,2,24
"7597",-2,1.20781601474718,4.5,2,24
"7598",-1.9,1.09392712489152,4.5,2,24
"7599",-1.1,0.875160750808185,4.5,2,24
"7600",-0.899999999999999,1.03406063950285,4.5,2,24
"7601",-0.8,0.930259953657013,4.5,2,24
"7602",-0.199999999999999,0.940394443842452,4.5,2,24
"7603",0.100000000000001,1.02241175046553,4.5,2,24
"7604",0.4,0.878740038519277,4.5,2,24
"7605",1.1,0.99578560714643,4.5,2,24
"7606",1.3,0.816676603708505,4.5,2,24
"7607",1.5,1.00247054780983,4.5,2,24
"7608",1.7,0.672400857836906,4.5,2,24
"7609",1.8,0.819269911708319,4.5,2,24
"7610",2.9,0.55835676996911,4.5,2,24
"7611",3.1,0.522825502754571,4.5,2,24
"7612",3.2,0.672402853749617,4.5,2,24
"7613",3.3,0.563708374399683,4.5,2,24
"7614",3.9,0.644380447662343,4.5,2,24
"7615",4.2,0.660203441728819,4.5,2,24
"7616",4.5,0.451546657142952,4.5,2,24
"7617",-5,-0.43790378449411,4.5,2,26
"7618",-4.9,-0.157560792771248,4.5,2,26
"7619",-4.8,-0.333860305519638,4.5,2,26
"7620",-4.7,-0.226100119413053,4.5,2,26
"7621",-4.6,-0.26508081692949,4.5,2,26
"7622",-3.9,-0.512956317420339,4.5,2,26
"7623",-3.4,-0.505783124873503,4.5,2,26
"7624",-2.3,-0.37950081426971,4.5,2,26
"7625",-2.1,-0.42771998214776,4.5,2,26
"7626",-0.6,-0.283274838025175,4.5,2,26
"7627",-0.3,0.0379959706713221,4.5,2,26
"7628",-0.199999999999999,0.205351146105208,4.5,2,26
"7629",0.2,0.297281060207479,4.5,2,26
"7630",0.5,0.346303941967685,4.5,2,26
"7631",0.600000000000001,0.414234322133777,4.5,2,26
"7632",0.9,0.584979212898211,4.5,2,26
"7633",1.7,0.851544377544507,4.5,2,26
"7634",2.2,1.1390380910811,4.5,2,26
"7635",2.4,1.00523037652673,4.5,2,26
"7636",2.7,1.36302788428844,4.5,2,26
"7637",3.4,1.3394089882005,4.5,2,26
"7638",3.5,1.19190871825009,4.5,2,26
"7639",3.8,1.34322729762456,4.5,2,26
"7640",4.1,1.81566053080324,4.5,2,26
"7641",4.7,1.49559827440016,4.5,2,26
"7642",5,1.52642009956655,4.5,2,26
"7643",-4.9,-1.44071232333236,4.5,2,28
"7644",-4.8,-1.53521883143776,4.5,2,28
"7645",-4.5,-1.57383145624941,4.5,2,28
"7646",-4.3,-1.90072455769018,4.5,2,28
"7647",-4,-1.76041542558987,4.5,2,28
"7648",-3.9,-1.83768179542954,4.5,2,28
"7649",-3,-2.17443374329955,4.5,2,28
"7650",-2.6,-2.09627034540307,4.5,2,28
"7651",-1.7,-1.97339140880072,4.5,2,28
"7652",-1.3,-1.88546214991994,4.5,2,28
"7653",-1.2,-1.82995222358693,4.5,2,28
"7654",-0.899999999999999,-1.53145526866992,4.5,2,28
"7655",-0.5,-1.49209314234377,4.5,2,28
"7656",-0.399999999999999,-1.48347284296501,4.5,2,28
"7657",-0.3,-1.53387757322013,4.5,2,28
"7658",-0.199999999999999,-1.31156329526056,4.5,2,28
"7659",-0.0999999999999996,-1.52091920421068,4.5,2,28
"7660",0.7,-0.851794017818455,4.5,2,28
"7661",0.9,-0.88425127724909,4.5,2,28
"7662",1,-0.622851920049174,4.5,2,28
"7663",1.2,-0.648256061086559,4.5,2,28
"7664",1.4,-0.341356572801188,4.5,2,28
"7665",1.9,-0.0292821451449684,4.5,2,28
"7666",2.2,0.14667907473899,4.5,2,28
"7667",2.3,0.149824475715957,4.5,2,28
"7668",3,0.419937843934062,4.5,2,28
"7669",3.3,0.805281814493948,4.5,2,28
"7670",4.3,0.872277144950806,4.5,2,28
"7671",-5,-0.829749520897833,4.5,2,30
"7672",-4.5,-0.816357113049853,4.5,2,30
"7673",-4.4,-0.842729510134465,4.5,2,30
"7674",-3.9,-0.891271011638753,4.5,2,30
"7675",-3.7,-1.15452611553647,4.5,2,30
"7676",-3.6,-1.21483282306946,4.5,2,30
"7677",-3.3,-1.15546416811774,4.5,2,30
"7678",-3.1,-0.976150061352029,4.5,2,30
"7679",-1.9,-0.902065403679927,4.5,2,30
"7680",-1.1,-0.911769231627366,4.5,2,30
"7681",-0.5,-0.626605394677881,4.5,2,30
"7682",-0.399999999999999,-0.757478427859352,4.5,2,30
"7683",0,-0.579366056416657,4.5,2,30
"7684",0.300000000000001,-0.556775094344315,4.5,2,30
"7685",0.4,-0.539057669475954,4.5,2,30
"7686",0.800000000000001,-0.556101591523816,4.5,2,30
"7687",0.9,-0.271292826470211,4.5,2,30
"7688",1.2,-0.313035015785123,4.5,2,30
"7689",1.3,-0.326840111161796,4.5,2,30
"7690",1.8,-0.164869492860928,4.5,2,30
"7691",2.6,-0.343067354229927,4.5,2,30
"7692",2.8,-0.280138257585854,4.5,2,30
"7693",3.1,-0.344181393912081,4.5,2,30
"7694",3.2,-0.402046322795467,4.5,2,30
"7695",3.3,-0.5375148948534,4.5,2,30
"7696",3.4,-0.348641498348097,4.5,2,30
"7697",3.7,-0.311343452205968,4.5,2,30
"7698",3.8,-0.47482542572069,4.5,2,30
"7699",4.3,-0.484715423707085,4.5,2,30
"7700",4.4,-0.450383080989849,4.5,2,30
"7701",-3.1,-0.50662314594874,5,2,10
"7702",-2.5,-0.562285369463366,5,2,10
"7703",-1.4,-0.143140139039694,5,2,10
"7704",-0.399999999999999,-0.187093839608646,5,2,10
"7705",0,-0.210802570805792,5,2,10
"7706",0.7,-0.187968670638369,5,2,10
"7707",1.8,-0.218870611837554,5,2,10
"7708",2.5,-0.134528369876955,5,2,10
"7709",4.3,-0.656708203238382,5,2,10
"7710",4.4,-0.564324075034175,5,2,10
"7711",-4.6,0.663066755566274,5,2,12
"7712",-4.3,0.547852932440505,5,2,12
"7713",-4,0.639952225250258,5,2,12
"7714",-0.199999999999999,-0.210875813691519,5,2,12
"7715",-0.0999999999999996,-0.251594603293291,5,2,12
"7716",0.800000000000001,-0.197725644155238,5,2,12
"7717",1.1,-0.332900783515071,5,2,12
"7718",1.9,-0.262524450586909,5,2,12
"7719",2.4,-0.339650246502719,5,2,12
"7720",2.9,-0.3748539871505,5,2,12
"7721",3.4,-0.230840429612727,5,2,12
"7722",3.7,-0.401493271150861,5,2,12
"7723",-1.9,-1.0571097661481,5,2,14
"7724",-1.2,-1.12588328015675,5,2,14
"7725",-0.899999999999999,-1.03033219690424,5,2,14
"7726",0.300000000000001,-0.980613002433511,5,2,14
"7727",1.1,-0.934324113693531,5,2,14
"7728",1.2,-0.811995045991345,5,2,14
"7729",1.6,-0.635279243550675,5,2,14
"7730",2,-0.623419360285067,5,2,14
"7731",2.1,-0.499243266321073,5,2,14
"7732",2.9,-0.143936944596277,5,2,14
"7733",3.3,-0.125539199749277,5,2,14
"7734",3.7,0.116772503003149,5,2,14
"7735",4.6,0.624242212601822,5,2,14
"7736",4.9,0.758071473810129,5,2,14
"7737",-4.7,0.0784568447956761,5,2,16
"7738",-4.2,0.0344398457834223,5,2,16
"7739",-3.9,-0.0511779357708804,5,2,16
"7740",-2,-0.232312152063364,5,2,16
"7741",-1.6,-0.142280325980744,5,2,16
"7742",-0.5,0.093733198279807,5,2,16
"7743",-0.3,-0.141866096558658,5,2,16
"7744",0.300000000000001,-0.0385185302706639,5,2,16
"7745",0.7,0.301364067935721,5,2,16
"7746",2.2,0.687065505144332,5,2,16
"7747",2.3,0.71018740639511,5,2,16
"7748",2.7,0.688073804520002,5,2,16
"7749",2.8,0.789817853592342,5,2,16
"7750",3.2,0.703183432925386,5,2,16
"7751",3.6,0.913888164000321,5,2,16
"7752",3.7,0.944564898261166,5,2,16
"7753",-5,0.563204773946086,5,2,18
"7754",-4.4,0.519588704013683,5,2,18
"7755",-4.3,0.459949477569506,5,2,18
"7756",-3.8,0.733743022084378,5,2,18
"7757",-3.7,0.730661022038292,5,2,18
"7758",-3.5,0.536513905391248,5,2,18
"7759",-3.3,0.83258432958218,5,2,18
"7760",-2.7,0.686707608785229,5,2,18
"7761",-1.6,0.942160765583123,5,2,18
"7762",-0.6,0.692486934692524,5,2,18
"7763",0.800000000000001,0.521163739116482,5,2,18
"7764",0.9,0.744024449728963,5,2,18
"7765",1.2,0.686698166410581,5,2,18
"7766",2.4,0.821650289488667,5,2,18
"7767",3.8,0.99192968993627,5,2,18
"7768",4.1,1.17766244283594,5,2,18
"7769",4.5,1.10063401858668,5,2,18
"7770",4.8,1.1888260233402,5,2,18
"7771",-4.9,0.966862093065777,5,2,20
"7772",-4.8,1.04288619798122,5,2,20
"7773",-4.4,0.808689024589902,5,2,20
"7774",-3.8,0.624688353729336,5,2,20
"7775",-3.6,0.361852296415543,5,2,20
"7776",-2.3,0.0682223345625475,5,2,20
"7777",-1.9,-0.282983855222329,5,2,20
"7778",-1.7,-0.286429062123063,5,2,20
"7779",-1.5,-0.482069347388417,5,2,20
"7780",-0.6,-0.487593316640042,5,2,20
"7781",0.800000000000001,-0.948896507865707,5,2,20
"7782",1.1,-0.875497385634736,5,2,20
"7783",2.7,-0.84599954852132,5,2,20
"7784",2.8,-0.838673963062299,5,2,20
"7785",2.9,-0.721061384273392,5,2,20
"7786",3,-0.837642772660889,5,2,20
"7787",3.4,-0.792693351679878,5,2,20
"7788",3.6,-0.651112871150182,5,2,20
"7789",3.9,-0.611782073483805,5,2,20
"7790",4.5,-0.732160938568375,5,2,20
"7791",-4.9,0.032061946483909,5,2,22
"7792",-4.4,-0.165502395177882,5,2,22
"7793",-3.8,-0.266064123659449,5,2,22
"7794",-3.7,-0.186883402910778,5,2,22
"7795",-2.6,-0.58714289183603,5,2,22
"7796",-1.9,-0.607880788991067,5,2,22
"7797",-1.7,-0.66396656951671,5,2,22
"7798",-1.6,-0.747139076166312,5,2,22
"7799",0.100000000000001,-1.15571596322771,5,2,22
"7800",0.2,-0.973327112949871,5,2,22
"7801",0.7,-1.12788122414828,5,2,22
"7802",0.9,-1.24512883573023,5,2,22
"7803",1,-1.27008151707147,5,2,22
"7804",1.1,-1.20494505642493,5,2,22
"7805",1.3,-1.2903794419817,5,2,22
"7806",1.6,-1.13055059890929,5,2,22
"7807",2.4,-1.58635896831136,5,2,22
"7808",2.5,-1.23748598403802,5,2,22
"7809",3.1,-1.43117273095866,5,2,22
"7810",3.3,-1.28807588030274,5,2,22
"7811",4.1,-1.49073162345989,5,2,22
"7812",4.6,-1.49631672885274,5,2,22
"7813",-4.6,0.790345332627526,5,2,24
"7814",-4,0.851347632042863,5,2,24
"7815",-3.2,0.69669979578299,5,2,24
"7816",-3.1,0.776029295509029,5,2,24
"7817",-2.9,0.877861221698397,5,2,24
"7818",-2.4,0.633219724779204,5,2,24
"7819",-2,0.598387509807749,5,2,24
"7820",-1.9,0.591576605187903,5,2,24
"7821",-1.7,0.784876707654379,5,2,24
"7822",-1,0.473348345365041,5,2,24
"7823",-0.6,0.547666018989648,5,2,24
"7824",-0.5,0.779881791783817,5,2,24
"7825",-0.399999999999999,0.644789578118503,5,2,24
"7826",-0.0999999999999996,0.661342530802196,5,2,24
"7827",0,0.776170590316099,5,2,24
"7828",0.100000000000001,0.66675739285249,5,2,24
"7829",0.2,0.815203724289891,5,2,24
"7830",0.5,0.787564661357016,5,2,24
"7831",1.8,1.10559213408068,5,2,24
"7832",2.2,1.30842563689773,5,2,24
"7833",3.4,1.63804196210404,5,2,24
"7834",3.7,1.92386173939747,5,2,24
"7835",3.8,1.77565929974733,5,2,24
"7836",4.4,1.7414723771371,5,2,24
"7837",-5,0.744404140967729,5,2,26
"7838",-4.8,0.618516891614113,5,2,26
"7839",-4.3,0.821422424963024,5,2,26
"7840",-4.2,0.775480696328099,5,2,26
"7841",-4.1,0.896347773257845,5,2,26
"7842",-3.4,0.773219665682687,5,2,26
"7843",-3.1,0.807482819010954,5,2,26
"7844",-3,0.893651057219522,5,2,26
"7845",-2.7,0.902334957447465,5,2,26
"7846",-2.4,1.07707881076265,5,2,26
"7847",-2.1,1.08243402899969,5,2,26
"7848",-2,0.722761833324298,5,2,26
"7849",-1,1.1006184955567,5,2,26
"7850",0,1.37166283020473,5,2,26
"7851",0.600000000000001,1.32453722505005,5,2,26
"7852",0.9,1.40995431904718,5,2,26
"7853",1,1.44988119062729,5,2,26
"7854",1.6,1.50216854327227,5,2,26
"7855",2.1,1.67907324656173,5,2,26
"7856",2.5,1.61222490767454,5,2,26
"7857",2.7,1.6393312160024,5,2,26
"7858",2.9,1.58944285763736,5,2,26
"7859",3,1.3239059860428,5,2,26
"7860",3.3,1.6269019067904,5,2,26
"7861",3.5,1.59437243223864,5,2,26
"7862",4.4,1.64347703465242,5,2,26
"7863",-4.8,1.41691811802963,5,2,28
"7864",-4.6,1.38443865575531,5,2,28
"7865",-4.5,1.37248502226907,5,2,28
"7866",-3.8,1.42431666079074,5,2,28
"7867",-3.4,1.54401290872465,5,2,28
"7868",-3.3,1.37058028992223,5,2,28
"7869",-3,1.59816388647525,5,2,28
"7870",-2.9,1.56055722011514,5,2,28
"7871",-2.6,1.58000348225433,5,2,28
"7872",-2.2,1.3020207379352,5,2,28
"7873",-2.1,1.4375913140284,5,2,28
"7874",-1.9,1.45819763300184,5,2,28
"7875",-1.6,1.51671077078637,5,2,28
"7876",0.600000000000001,0.987852430148273,5,2,28
"7877",0.9,0.982563106793944,5,2,28
"7878",1.3,1.07809711008753,5,2,28
"7879",1.5,1.00286376428344,5,2,28
"7880",1.8,0.857910839980135,5,2,28
"7881",2.1,0.969250418921383,5,2,28
"7882",2.4,0.831737581278295,5,2,28
"7883",2.5,0.919502506656027,5,2,28
"7884",2.6,0.770285256680036,5,2,28
"7885",3.4,1.01385657222235,5,2,28
"7886",3.7,0.881515723107931,5,2,28
"7887",4,0.875145954213806,5,2,28
"7888",4.2,0.923535345778932,5,2,28
"7889",4.4,0.787183818394755,5,2,28
"7890",4.5,0.932041103251296,5,2,28
"7891",-5,0.934467013157309,5,2,30
"7892",-4,1.14639824352783,5,2,30
"7893",-3.9,1.23535527903688,5,2,30
"7894",-3.6,1.16144240076454,5,2,30
"7895",-3.3,1.23102286053263,5,2,30
"7896",-3.1,1.20827820874443,5,2,30
"7897",-3,1.19047509607627,5,2,30
"7898",-2.8,1.58246209653534,5,2,30
"7899",-2.3,1.57782084008805,5,2,30
"7900",-1.8,1.55481232029185,5,2,30
"7901",-1.6,1.47073377061442,5,2,30
"7902",-1.5,1.80441972004526,5,2,30
"7903",-1.2,1.60546374510121,5,2,30
"7904",-0.7,1.89693218694366,5,2,30
"7905",-0.5,1.85951315184602,5,2,30
"7906",-0.399999999999999,1.8002058833554,5,2,30
"7907",-0.199999999999999,1.57539993445029,5,2,30
"7908",0,1.82649381731076,5,2,30
"7909",1.1,1.57251089032345,5,2,30
"7910",1.8,1.69817058939003,5,2,30
"7911",1.9,1.58180168577143,5,2,30
"7912",2,1.49064678784191,5,2,30
"7913",2.7,1.34795271592261,5,2,30
"7914",3.1,1.17295667327086,5,2,30
"7915",3.3,1.08910568650095,5,2,30
"7916",3.5,1.05949535019244,5,2,30
"7917",4.4,0.597033427329326,5,2,30
"7918",4.7,0.595469710896762,5,2,30
"7919",4.8,0.672539580894326,5,2,30
"7920",4.9,0.599735358742116,5,2,30
"7921",-4,1.74329036489201,0.5,2.5,10
"7922",-2.8,1.6894094903936,0.5,2.5,10
"7923",-2,0.903527211717208,0.5,2.5,10
"7924",-1.5,0.953204721723305,0.5,2.5,10
"7925",-1.2,0.875819268639055,0.5,2.5,10
"7926",-0.5,0.0155142761292275,0.5,2.5,10
"7927",0.4,-2.84307035009731,0.5,2.5,10
"7928",2.3,-0.83406181838575,0.5,2.5,10
"7929",2.8,-1.70985476993482,0.5,2.5,10
"7930",5,1.20808524447208,0.5,2.5,10
"7931",-4.2,0.770991631165879,0.5,2.5,12
"7932",-3.4,1.99943277572013,0.5,2.5,12
"7933",-2.7,-0.881736750224231,0.5,2.5,12
"7934",-0.7,0.574846465384557,0.5,2.5,12
"7935",-0.6,0.326333712057791,0.5,2.5,12
"7936",0.9,-0.62655344922322,0.5,2.5,12
"7937",1.6,-0.927931775524939,0.5,2.5,12
"7938",3.5,-1.52965414234699,0.5,2.5,12
"7939",4.1,-0.640805642333327,0.5,2.5,12
"7940",4.3,-0.209298831983898,0.5,2.5,12
"7941",4.8,-0.0680791761909964,0.5,2.5,12
"7942",4.9,-0.268536526713318,0.5,2.5,12
"7943",-4.6,-1.47944370159409,0.5,2.5,14
"7944",-4.1,-1.32006883507063,0.5,2.5,14
"7945",-3.2,-0.228175281802483,0.5,2.5,14
"7946",-1.2,0.966642042063999,0.5,2.5,14
"7947",-0.7,0.890144640755984,0.5,2.5,14
"7948",-0.0999999999999996,1.31961855554713,0.5,2.5,14
"7949",0,1.17968926074236,0.5,2.5,14
"7950",0.800000000000001,0.452158849679499,0.5,2.5,14
"7951",1.9,-0.644361816327126,0.5,2.5,14
"7952",2.1,-0.55857097918511,0.5,2.5,14
"7953",2.5,0.272797984111729,0.5,2.5,14
"7954",2.7,0.631265962045747,0.5,2.5,14
"7955",2.9,0.657070489285532,0.5,2.5,14
"7956",3.4,-1.31383975344806,0.5,2.5,14
"7957",-4.7,0.786059004278409,0.5,2.5,16
"7958",-2.6,1.27604991012399,0.5,2.5,16
"7959",-1.9,-0.964751374954863,0.5,2.5,16
"7960",-1.3,-2.05854208340656,0.5,2.5,16
"7961",-1.1,-1.68191030320441,0.5,2.5,16
"7962",-0.3,-0.173276628144949,0.5,2.5,16
"7963",0,0.413108071786931,0.5,2.5,16
"7964",0.800000000000001,2.30541234580818,0.5,2.5,16
"7965",1,2.05449255508042,0.5,2.5,16
"7966",1.3,1.87991486972749,0.5,2.5,16
"7967",2,-0.883820786895797,0.5,2.5,16
"7968",2.3,-1.5291841444882,0.5,2.5,16
"7969",2.4,-1.48375950016998,0.5,2.5,16
"7970",3.1,-0.350581238616906,0.5,2.5,16
"7971",3.4,-1.30395390589846,0.5,2.5,16
"7972",3.5,-1.69322991224374,0.5,2.5,16
"7973",-3.9,-0.333216580882272,0.5,2.5,18
"7974",-3.7,-0.0233613608451645,0.5,2.5,18
"7975",-3.1,-1.02539703120241,0.5,2.5,18
"7976",-2,-0.551963239304037,0.5,2.5,18
"7977",-0.899999999999999,0.364797873545917,0.5,2.5,18
"7978",-0.8,0.341542458708964,0.5,2.5,18
"7979",0.300000000000001,1.35567837094877,0.5,2.5,18
"7980",0.5,1.12417407276867,0.5,2.5,18
"7981",1.1,-0.356345037449239,0.5,2.5,18
"7982",1.2,-0.365538257220679,0.5,2.5,18
"7983",1.5,-0.386290807670821,0.5,2.5,18
"7984",1.7,-0.294570283954961,0.5,2.5,18
"7985",2.2,0.754081165451736,0.5,2.5,18
"7986",2.3,0.841264531408061,0.5,2.5,18
"7987",3.9,0.351923164607823,0.5,2.5,18
"7988",4.1,0.262856208882503,0.5,2.5,18
"7989",4.2,0.376724209151305,0.5,2.5,18
"7990",5,0.273442627282053,0.5,2.5,18
"7991",-4.8,-0.125089845644631,0.5,2.5,20
"7992",-4.3,-0.171902976220056,0.5,2.5,20
"7993",-2.7,0.100671726380397,0.5,2.5,20
"7994",-2.2,0.790451084166196,0.5,2.5,20
"7995",-1.8,1.06484977381962,0.5,2.5,20
"7996",-1.6,1.0313426304741,0.5,2.5,20
"7997",-1.3,0.415685391903902,0.5,2.5,20
"7998",-1.2,0.038323711412421,0.5,2.5,20
"7999",-0.199999999999999,-0.224363051996849,0.5,2.5,20
"8000",0.300000000000001,-0.804634252527529,0.5,2.5,20
"8001",0.5,-0.778705391116165,0.5,2.5,20
"8002",0.800000000000001,0.0723456893677681,0.5,2.5,20
"8003",1.7,1.65252335632257,0.5,2.5,20
"8004",2.8,-0.989360417394228,0.5,2.5,20
"8005",2.9,-0.68284224518473,0.5,2.5,20
"8006",3.3,0.0599368858099012,0.5,2.5,20
"8007",3.5,0.540232269809523,0.5,2.5,20
"8008",3.6,0.717927558270819,0.5,2.5,20
"8009",3.8,1.20060148323181,0.5,2.5,20
"8010",4.3,2.8594270292549,0.5,2.5,20
"8011",-5,0.477277078267453,0.5,2.5,22
"8012",-4.5,0.879838886504589,0.5,2.5,22
"8013",-3.8,0.115707983317548,0.5,2.5,22
"8014",-2.5,-1.17370381091167,0.5,2.5,22
"8015",-2.4,-1.20101783372322,0.5,2.5,22
"8016",-2.2,-1.13971014970858,0.5,2.5,22
"8017",-1.1,0.728068944230749,0.5,2.5,22
"8018",-0.8,-0.357551252108411,0.5,2.5,22
"8019",-0.5,-1.49814250089996,0.5,2.5,22
"8020",-0.3,-1.35407006781472,0.5,2.5,22
"8021",-0.199999999999999,-1.03801807594273,0.5,2.5,22
"8022",0.100000000000001,-0.520852127783736,0.5,2.5,22
"8023",2.4,-0.387000064739967,0.5,2.5,22
"8024",3.2,-0.870371200032144,0.5,2.5,22
"8025",3.3,-1.08581919909482,0.5,2.5,22
"8026",3.6,-1.36258127109932,0.5,2.5,22
"8027",4,-0.924388165572837,0.5,2.5,22
"8028",4.2,-0.439789982200741,0.5,2.5,22
"8029",4.4,-0.08567684602567,0.5,2.5,22
"8030",4.5,0.0357697974391859,0.5,2.5,22
"8031",4.7,0.280027453237426,0.5,2.5,22
"8032",5,0.238096406026849,0.5,2.5,22
"8033",-4.8,0.313468468136597,0.5,2.5,24
"8034",-4.6,0.0531655493800374,0.5,2.5,24
"8035",-4.4,-0.232139235487345,0.5,2.5,24
"8036",-4.3,-0.286481639045239,0.5,2.5,24
"8037",-3.8,-0.476768024479583,0.5,2.5,24
"8038",-3.7,-0.669173675516372,0.5,2.5,24
"8039",-3,-1.13151519219027,0.5,2.5,24
"8040",-2.8,-1.4214422346426,0.5,2.5,24
"8041",-1.5,-0.883900095513535,0.5,2.5,24
"8042",-1,-0.664184492131963,0.5,2.5,24
"8043",-0.399999999999999,-0.689067874090869,0.5,2.5,24
"8044",0,0.145515479517573,0.5,2.5,24
"8045",0.7,0.53014053629304,0.5,2.5,24
"8046",1.7,-1.36971679813492,0.5,2.5,24
"8047",2,-0.334988784672471,0.5,2.5,24
"8048",2.2,-0.0518824439715589,0.5,2.5,24
"8049",2.5,-0.447864173133827,0.5,2.5,24
"8050",2.7,-0.755373183227135,0.5,2.5,24
"8051",2.9,-0.424488700987555,0.5,2.5,24
"8052",3.1,0.0804405671154713,0.5,2.5,24
"8053",3.4,0.878621675513683,0.5,2.5,24
"8054",3.6,0.916763384011561,0.5,2.5,24
"8055",4.3,-1.25639183671959,0.5,2.5,24
"8056",4.6,-1.42847366574264,0.5,2.5,24
"8057",-4.7,0.955293224575308,0.5,2.5,26
"8058",-4.4,1.12354376819499,0.5,2.5,26
"8059",-4.3,1.06865213494701,0.5,2.5,26
"8060",-3.6,-1.28144050262807,0.5,2.5,26
"8061",-3.4,-1.37829169141816,0.5,2.5,26
"8062",-3.1,-0.20200002467916,0.5,2.5,26
"8063",-2.7,0.907472112410863,0.5,2.5,26
"8064",-2.6,1.0134045673273,0.5,2.5,26
"8065",-2.4,0.885635476389367,0.5,2.5,26
"8066",-2.3,0.689150918925558,0.5,2.5,26
"8067",-2.2,0.462623552763298,0.5,2.5,26
"8068",-2.1,0.441256817550772,0.5,2.5,26
"8069",-1.6,0.257753688350012,0.5,2.5,26
"8070",-1.5,0.246536002120594,0.5,2.5,26
"8071",-0.399999999999999,-0.53190411715635,0.5,2.5,26
"8072",1.8,0.0193693000813079,0.5,2.5,26
"8073",2.1,0.441108081058065,0.5,2.5,26
"8074",2.7,-0.942428293403739,0.5,2.5,26
"8075",2.8,-1.2463177088175,0.5,2.5,26
"8076",3.3,-1.02576220648054,0.5,2.5,26
"8077",3.5,-0.781768804504672,0.5,2.5,26
"8078",3.8,-0.621889476666126,0.5,2.5,26
"8079",3.9,-0.600829202226678,0.5,2.5,26
"8080",4.5,0.2023608849953,0.5,2.5,26
"8081",4.6,0.36748676409313,0.5,2.5,26
"8082",4.9,0.435444590285411,0.5,2.5,26
"8083",-4.7,0.0947160615211356,0.5,2.5,28
"8084",-4.3,0.690298010159133,0.5,2.5,28
"8085",-4.1,0.66450022138717,0.5,2.5,28
"8086",-3.7,0.873475834587025,0.5,2.5,28
"8087",-3.4,0.741280884867104,0.5,2.5,28
"8088",-3.2,0.739317462704672,0.5,2.5,28
"8089",-2.2,0.127766031810935,0.5,2.5,28
"8090",-2.1,0.0153817351015469,0.5,2.5,28
"8091",-1.6,-0.845573503813226,0.5,2.5,28
"8092",-1.5,-0.830477738040301,0.5,2.5,28
"8093",-1.4,-0.964398685952226,0.5,2.5,28
"8094",-1.3,-0.862476277086652,0.5,2.5,28
"8095",-0.899999999999999,-0.558738379355638,0.5,2.5,28
"8096",-0.7,-0.853184093743465,0.5,2.5,28
"8097",-0.5,-0.997870357764705,0.5,2.5,28
"8098",-0.3,-1.01972081803155,0.5,2.5,28
"8099",0,-0.257329855844579,0.5,2.5,28
"8100",0.600000000000001,1.00739628087032,0.5,2.5,28
"8101",1.2,1.34742434678644,0.5,2.5,28
"8102",1.5,0.863616186888599,0.5,2.5,28
"8103",1.7,0.812000118673721,0.5,2.5,28
"8104",2.4,0.355064152347793,0.5,2.5,28
"8105",2.7,1.14413689121012,0.5,2.5,28
"8106",3.3,2.13342866319306,0.5,2.5,28
"8107",3.5,2.27197307894285,0.5,2.5,28
"8108",3.6,2.21558291610335,0.5,2.5,28
"8109",3.7,2.25082042791603,0.5,2.5,28
"8110",5,-1.36655261667882,0.5,2.5,28
"8111",-4.8,-0.812475552951991,0.5,2.5,30
"8112",-4.6,-0.934919969670371,0.5,2.5,30
"8113",-4.4,-0.639263061474222,0.5,2.5,30
"8114",-4.3,-0.637836344717573,0.5,2.5,30
"8115",-4.1,-0.457981750455021,0.5,2.5,30
"8116",-4,-0.150209320462358,0.5,2.5,30
"8117",-3.3,2.02454032555064,0.5,2.5,30
"8118",-3,2.0433529114656,0.5,2.5,30
"8119",-2.8,1.52986167439636,0.5,2.5,30
